id,user_id,product_id,gross_amount,discounts,transaction_date
TRX984645,SC9603032015002,14,22599.999999999996,,2024-02-15
TRX984646,SC9603032015002,14,37800.0,,2024-10-16
TRX984647,SC9603032015002,14,33600.0,,2024-11-17
TRX984648,SC9603032015002,14,36000.000000000015,,2024-11-04
TRX984649,SC9603032015002,16,18100.0,,2024-04-27
TRX984650,SC9603032015002,16,32300.0,,2024-02-01
TRX984651,SC9603032015002,16,23500.0,,2024-10-19
TRX984652,SC9603032015002,16,6100.0,,2024-06-08
TRX984653,SC9603022010001,1,3700.0,,2024-03-19
TRX984654,SC9603022010001,1,1600.0,,2024-07-04
TRX984655,SC9603022010001,1,1600.0,,2024-10-16
TRX984656,SC9603022010001,1,3100.0,,2024-12-24
TRX984657,SC9603022010001,2,8700.0,,2024-08-20
TRX984658,SC9603022010001,2,5600.000000000001,,2024-10-19
TRX984659,SC9603022010001,2,5699.999999999998,,2024-01-02
TRX984660,SC9603022010001,3,115500.0,,2024-10-28
TRX984661,SC9603022010001,3,5200.0,,2024-09-22
TRX984662,SC9603022010001,3,8000.0,,2024-08-12
TRX984663,SC9603022010001,3,121300.00000000001,,2024-11-26
TRX984664,SC9603022010001,4,252800.0,,2024-10-19
TRX984665,SC9603022010001,4,27200.000000000004,,2024-02-02
TRX984666,SC9603022010001,6,13000.0,,2024-05-03
TRX984667,SC9603022010001,6,7000.0,,2024-05-22
TRX984668,SC9603022010001,7,4100.0,,2024-02-24
TRX984669,SC9603022010001,7,6899.999999999999,,2024-05-29
TRX984670,SC9603022010001,7,2700.0,2700.0,2024-02-29
TRX984671,SC9603022010001,7,6300.000000000002,6300.000000000002,2024-02-20
TRX984672,SC9603022010001,11,13400.0,,2024-03-31
TRX984673,SC9603022010001,11,4300.0,,2024-03-14
TRX984674,SC9603022010001,11,2300.000000000002,,2024-04-05
TRX984675,SC9603022010001,14,118800.00000000001,,2024-12-26
TRX984676,SC9603022010001,14,371200.0,10000.0,2024-07-09
TRX984677,SC9603022010001,16,5000.0,,2024-07-28
TRX984678,SC9603022010001,16,4300.0,,2024-08-14
TRX984679,SC9603022010001,16,10700.0,,2024-04-08
TRX984680,SC9603142002001,2,9900.0,,2024-11-22
TRX984681,SC9603142002001,2,1400.0000000000002,,2024-02-28
TRX984682,SC9603142002001,2,400.0,,2024-08-06
TRX984683,SC9603142002001,2,8300.0,,2024-02-20
TRX984684,SC9603142002001,3,15500.0,,2024-10-19
TRX984685,SC9603142002001,3,14500.0,10000.0,2024-11-27
TRX984686,SC9603142002001,4,59000.0,,2024-01-24
TRX984687,SC9603142002001,4,81000.0,,2024-10-14
TRX984688,SC9603142002001,5,39700.0,,2024-09-14
TRX984689,SC9603142002001,5,5100.0,,2024-03-23
TRX984690,SC9603142002001,5,5400.0,3000.0,2024-09-18
TRX984691,SC9603142002001,5,49800.00000000001,7000.0,2024-04-11
TRX984692,SC9603142002001,7,7500.0,,2024-10-30
TRX984693,SC9603142002001,7,10500.0,,2024-05-12
TRX984694,SC9603142002001,7,2000.0,,2024-08-25
TRX984695,SC9603142002001,10,57000.0,,2024-11-18
TRX984696,SC9603142002001,10,76100.0,,2024-12-27
TRX984697,SC9603142002001,10,92899.99999999999,26000.0,2024-11-21
TRX984698,SC9603142002001,10,14000.0,14000.0,2024-08-19
TRX984699,SC9603142002001,11,32100.0,,2024-11-08
TRX984700,SC9603142002001,11,20200.0,,2024-04-11
TRX984701,SC9603142002001,11,30299.999999999996,16400.0,2024-02-06
TRX984702,SC9603142002001,11,27400.000000000004,3600.0,2024-11-12
TRX984703,SC9603142002001,12,300.0,,2024-06-15
TRX984704,SC9603142002001,12,2100.0,,2024-08-02
TRX984705,SC9603142002001,12,5200.0,,2024-01-22
TRX984706,SC9603142002001,12,2400.0,,2024-05-07
TRX984707,SC9603142002001,14,655699.9999999999,,2024-06-22
TRX984708,SC9603142002001,14,264300.0,30000.0,2024-06-22
TRX984709,SC9603142002001,16,5800.0,,2024-01-14
TRX984710,SC9603142002001,16,23700.0,,2024-12-30
TRX984711,SC9603142002001,16,29400.0,,2024-10-01
TRX984712,SC9603142002001,16,1099.999999999991,,2024-08-17
TRX984713,SC9603142002001,17,10200.0,,2024-06-10
TRX984714,SC9603142002001,17,2200.0,,2024-08-02
TRX984715,SC9603142002001,17,7600.000000000003,,2024-07-03
TRX984716,SC9601071001006,1,2900.0,,2024-11-24
TRX984717,SC9601071001006,1,300.0,,2024-08-21
TRX984718,SC9601071001006,1,5200.0,,2024-05-23
TRX984719,SC9601071001006,1,1600.0,,2024-10-04
TRX984720,SC9601071001006,2,22000.0,,2024-01-14
TRX984721,SC9601071001006,2,68000.0,,2024-10-17
TRX984722,SC9601071001006,3,39400.0,,2024-09-22
TRX984723,SC9601071001006,3,40599.99999999999,,2024-09-24
TRX984724,SC9601071001006,3,42400.0,9400.0,2024-03-31
TRX984725,SC9601071001006,3,47599.99999999998,40599.99999999999,2024-10-31
TRX984726,SC9601071001006,4,58700.0,,2024-03-18
TRX984727,SC9601071001006,4,27000.0,,2024-08-30
TRX984728,SC9601071001006,4,213000.0,7800.0,2024-04-16
TRX984729,SC9601071001006,4,121300.00000000001,12200.0,2024-03-27
TRX984730,SC9601071001006,5,201300.0,,2024-04-04
TRX984731,SC9601071001006,5,97100.00000000001,,2024-10-23
TRX984732,SC9601071001006,5,30099.999999999996,5699.999999999999,2024-01-14
TRX984733,SC9601071001006,5,211500.0,4300.0,2024-06-30
TRX984734,SC9601071001006,7,4100.0,,2024-04-30
TRX984735,SC9601071001006,7,500.0,,2024-09-06
TRX984736,SC9601071001006,7,5400.0,,2024-09-03
TRX984737,SC9601071001006,8,4500.0,,2024-05-30
TRX984738,SC9601071001006,8,7900.0,,2024-03-22
TRX984739,SC9601071001006,8,7600.0,,2024-11-30
TRX984740,SC9601071001006,10,4500.0,,2024-03-25
TRX984741,SC9601071001006,10,6000.0,,2024-05-26
TRX984742,SC9601071001006,10,15900.0,6400.000000000001,2024-08-26
TRX984743,SC9601071001006,10,3599.9999999999973,3599.9999999999973,2024-08-21
TRX984744,SC9601071001006,11,11000.0,,2024-08-31
TRX984745,SC9601071001006,11,1300.0,,2024-05-06
TRX984746,SC9601071001006,11,7700.0,,2024-02-15
TRX984747,SC9601071001006,12,74800.0,,2024-01-03
TRX984748,SC9601071001006,12,55199.99999999999,30000.0,2024-10-07
TRX984749,SC9601071001006,13,400.0,,2024-02-14
TRX984750,SC9601071001006,13,300.0,,2024-02-21
TRX984751,SC9601071001006,13,5600.000000000001,,2024-09-10
TRX984752,SC9601071001006,13,3700.0,,2024-12-23
TRX984753,SC9601071001006,14,2100.0,,2024-03-17
TRX984754,SC9601071001006,14,20600.0,,2024-04-17
TRX984755,SC9601071001006,14,67900.0,15900.0,2024-09-26
TRX984756,SC9601071001006,14,19400.0,14100.0,2024-12-08
TRX984757,SC9601071001006,16,1400.0000000000002,,2024-01-18
TRX984758,SC9601071001006,16,20800.0,,2024-09-28
TRX984759,SC9601071001006,16,17800.0,10000.0,2024-08-03
TRX984760,SC9601071001013,1,6100.0,,2024-02-13
TRX984761,SC9601071001013,1,45599.99999999999,,2024-12-14
TRX984762,SC9601071001013,1,38300.0,10000.0,2024-02-04
TRX984763,SC9601071001013,2,40599.99999999999,,2024-07-26
TRX984764,SC9601071001013,2,9400.0,9400.0,2024-09-22
TRX984765,SC9601071001013,3,16700.0,,2024-03-11
TRX984766,SC9601071001013,3,33100.0,,2024-07-23
TRX984767,SC9601071001013,3,30200.0,10000.0,2024-07-26
TRX984768,SC9601071001013,4,55500.0,,2024-09-05
TRX984769,SC9601071001013,4,70800.0,,2024-06-09
TRX984770,SC9601071001013,4,137200.0,21300.0,2024-09-14
TRX984771,SC9601071001013,4,106500.0,28700.0,2024-03-26
TRX984772,SC9601071001013,5,61400.0,,2024-06-03
TRX984773,SC9601071001013,5,38600.0,,2024-05-26
TRX984774,SC9601071001013,10,25000.0,,2024-11-30
TRX984775,SC9601071001013,10,25000.0,,2024-11-04
TRX984776,SC9601071001013,14,62200.0,,2024-07-20
TRX984777,SC9601071001013,14,71100.0,,2024-04-17
TRX984778,SC9601071001013,14,46700.0,,2024-06-24
TRX984779,SC9601071001013,16,24600.0,,2024-02-28
TRX984780,SC9601071001013,16,25400.0,,2024-05-05
TRX984781,SC9601071001013,17,6000.0,,2024-02-04
TRX984782,SC9601071001013,17,400.0,,2024-04-20
TRX984783,SC9601071001013,17,700.0000000000001,,2024-05-16
TRX984784,SC9601071001013,17,2900.0,,2024-11-23
TRX984785,SC9601071032003,1,1400.0000000000002,,2024-10-22
TRX984786,SC9601071032003,1,31000.0,,2024-12-22
TRX984787,SC9601071032003,1,87600.0,50000.0,2024-11-15
TRX984788,SC9601071032003,2,45100.0,,2024-03-01
TRX984789,SC9601071032003,2,16700.0,,2024-08-21
TRX984790,SC9601071032003,2,48200.000000000015,48200.000000000015,2024-05-17
TRX984791,SC9601071032003,3,10800.0,,2024-09-26
TRX984792,SC9601071032003,3,3300.0,,2024-10-31
TRX984793,SC9601071032003,3,12000.0,600.0,2024-12-16
TRX984794,SC9601071032003,3,13899.999999999998,9400.0,2024-03-10
TRX984795,SC9601071032003,4,44000.0,,2024-09-23
TRX984796,SC9601071032003,4,21900.0,,2024-06-02
TRX984797,SC9601071032003,4,39300.0,11000.0,2024-09-08
TRX984798,SC9601071032003,4,54800.00000000001,19000.0,2024-07-22
TRX984799,SC9601071032003,5,69400.0,,2024-06-30
TRX984800,SC9601071032003,5,13500.0,,2024-08-07
TRX984801,SC9601071032003,5,438000.0,,2024-08-26
TRX984802,SC9601071032003,5,9100.000000000073,,2024-11-13
TRX984803,SC9601071032003,7,12900.0,,2024-08-10
TRX984804,SC9601071032003,7,27100.0,10000.0,2024-08-29
TRX984805,SC9601071032003,8,2800.0000000000005,,2024-11-25
TRX984806,SC9601071032003,8,5800.0,,2024-12-19
TRX984807,SC9601071032003,8,1400.0000000000002,,2024-02-26
TRX984808,SC9601071032003,10,65800.0,,2024-03-23
TRX984809,SC9601071032003,10,103000.0,,2024-03-19
TRX984810,SC9601071032003,10,1199.999999999964,1199.999999999964,2024-06-15
TRX984811,SC9601071032003,12,54000.0,,2024-03-23
TRX984812,SC9601071032003,12,76000.0,,2024-08-29
TRX984813,SC9601071032003,14,16500.0,,2024-06-14
TRX984814,SC9601071032003,14,25600.0,,2024-12-25
TRX984815,SC9601071032003,14,6100.0,,2024-05-21
TRX984816,SC9601071032003,14,21800.0,,2024-04-04
TRX984817,SC9601071032003,18,4500.0,,2024-10-22
TRX984818,SC9601071032003,18,5500.0,,2024-05-31
TRX984819,SC9601071034001,1,32100.0,,2024-06-29
TRX984820,SC9601071034001,1,7900.0,,2024-01-06
TRX984821,SC9601071034001,2,48800.0,,2024-01-24
TRX984822,SC9601071034001,2,15700.0,,2024-05-28
TRX984823,SC9601071034001,2,115500.0,60000.0,2024-02-25
TRX984824,SC9601071034001,3,22000.0,,2024-11-07
TRX984825,SC9601071034001,3,128000.0,30000.0,2024-11-29
TRX984826,SC9601071034001,4,86600.0,,2024-10-28
TRX984827,SC9601071034001,4,183400.0,60000.0,2024-07-26
TRX984828,SC9601071034001,5,72100.0,,2024-11-17
TRX984829,SC9601071034001,5,97899.99999999999,10000.0,2024-12-15
TRX984830,SC9601071034001,7,26600.0,,2024-08-03
TRX984831,SC9601071034001,7,3400.0000000000005,,2024-11-03
TRX984832,SC9601071034001,8,6100.0,,2024-10-21
TRX984833,SC9601071034001,8,20099.999999999996,,2024-10-18
TRX984834,SC9601071034001,8,143800.0,50000.0,2024-04-10
TRX984835,SC9601071034001,10,44500.0,,2024-03-28
TRX984836,SC9601071034001,10,28500.0,,2024-12-26
TRX984837,SC9601071034001,10,26999.999999999985,10000.0,2024-05-20
TRX984838,SC9601071034001,12,21000.0,,2024-08-28
TRX984839,SC9601071034001,12,24000.0,,2024-05-31
TRX984840,SC9601071034001,12,26700.0,8200.0,2024-08-15
TRX984841,SC9601071034001,12,8300.0,1800.0,2024-07-30
TRX984842,SC9601071034001,13,1800.0,,2024-12-07
TRX984843,SC9601071034001,13,5000.0,,2024-02-02
TRX984844,SC9601071034001,13,1000.0,,2024-10-28
TRX984845,SC9601071034001,13,2200.000000000001,,2024-10-22
TRX984846,SC9601071034001,14,36200.0,,2024-02-16
TRX984847,SC9601071034001,14,29700.000000000004,,2024-01-02
TRX984848,SC9601071034001,14,24700.000000000004,9800.0,2024-03-21
TRX984849,SC9601071034001,14,19400.0,200.0,2024-11-24
TRX984850,SC9601071034001,17,11200.000000000002,,2024-09-21
TRX984851,SC9601071034001,17,16000.0,,2024-05-19
TRX984852,SC9601071034001,17,30000.0,7200.000000000008,2024-06-22
TRX984853,SC9601071034001,17,2799.999999999991,2799.999999999991,2024-12-19
TRX984854,SC9601071031002,1,79700.0,,2024-03-09
TRX984855,SC9601071031002,1,81900.0,,2024-10-18
TRX984856,SC9601071031002,1,39700.0,39700.0,2024-04-23
TRX984857,SC9601071031002,1,8700.0,8700.0,2024-08-20
TRX984858,SC9601071031002,2,200.0,,2024-06-07
TRX984859,SC9601071031002,2,169800.0,60000.0,2024-11-09
TRX984860,SC9601071031002,3,4000.0,,2024-10-21
TRX984861,SC9601071031002,3,73300.0,,2024-03-18
TRX984862,SC9601071031002,3,32700.0,20000.0,2024-08-10
TRX984863,SC9601071031002,4,61700.0,,2024-12-07
TRX984864,SC9601071031002,4,70300.0,,2024-11-30
TRX984865,SC9601071031002,4,66600.0,4100.0,2024-09-01
TRX984866,SC9601071031002,4,61400.0,5900.0,2024-07-22
TRX984867,SC9601071031002,5,120000.0,,2024-09-08
TRX984868,SC9601071031002,5,75900.0,,2024-07-25
TRX984869,SC9601071031002,5,144100.0,30000.0,2024-12-19
TRX984870,SC9601071031002,8,45300.0,,2024-07-13
TRX984871,SC9601071031002,8,29700.000000000004,,2024-07-13
TRX984872,SC9601071031002,8,21000.0,21000.0,2024-05-21
TRX984873,SC9601071031002,8,34000.0,19000.0,2024-10-18
TRX984874,SC9601071031002,10,2300.0,,2024-12-10
TRX984875,SC9601071031002,10,13500.0,,2024-03-31
TRX984876,SC9601071031002,10,31700.0,,2024-10-30
TRX984877,SC9601071031002,10,12500.000000000002,,2024-07-07
TRX984878,SC9601071031002,12,62400.0,,2024-06-03
TRX984879,SC9601071031002,12,20299.999999999996,,2024-05-07
TRX984880,SC9601071031002,12,75800.0,,2024-12-16
TRX984881,SC9601071031002,12,31500.0,,2024-12-08
TRX984882,SC9601071031002,14,15900.0,,2024-12-16
TRX984883,SC9601071031002,14,24100.0,20000.0,2024-12-14
TRX984884,SC9601071031003,2,19200.0,,2024-10-31
TRX984885,SC9601071031003,2,9500.0,,2024-04-03
TRX984886,SC9601071031003,2,400.0,400.0,2024-09-25
TRX984887,SC9601071031003,2,20900.0,19600.0,2024-12-27
TRX984888,SC9601071031003,3,49100.0,,2024-10-27
TRX984889,SC9601071031003,3,170900.0,,2024-10-15
TRX984890,SC9601071031003,4,43300.0,,2024-06-05
TRX984891,SC9601071031003,4,56700.0,20000.0,2024-02-03
TRX984892,SC9601071031003,5,87800.0,,2024-03-22
TRX984893,SC9601071031003,5,112200.0,,2024-06-04
TRX984894,SC9601071031003,6,6600.0,,2024-02-14
TRX984895,SC9601071031003,6,9100.0,,2024-02-20
TRX984896,SC9601071031003,6,4299.999999999997,,2024-07-21
TRX984897,SC9601071031003,7,4500.0,,2024-11-19
TRX984898,SC9601071031003,7,400.0,,2024-03-28
TRX984899,SC9601071031003,7,800.0,,2024-04-28
TRX984900,SC9601071031003,7,4300.0,,2024-06-18
TRX984901,SC9601071031003,8,27799.999999999996,,2024-03-26
TRX984902,SC9601071031003,8,55300.0,,2024-01-05
TRX984903,SC9601071031003,8,3600.0,3600.0,2024-12-26
TRX984904,SC9601071031003,8,23300.0,16400.0,2024-08-27
TRX984905,SC9601071031003,10,21700.0,,2024-12-18
TRX984906,SC9601071031003,10,58300.0,,2024-04-06
TRX984907,SC9601071031003,12,46100.0,,2024-04-17
TRX984908,SC9601071031003,12,81700.0,,2024-07-02
TRX984909,SC9601071031003,12,42200.0,,2024-05-23
TRX984910,SC9601071031003,13,1500.0,,2024-05-13
TRX984911,SC9601071031003,13,5000.0,,2024-04-19
TRX984912,SC9601071031003,13,3500.0,,2024-06-20
TRX984913,SC9601071031003,14,516800.0,,2024-09-20
TRX984914,SC9601071031003,14,144600.0,,2024-07-26
TRX984915,SC9601071031003,14,353800.0,37200.0,2024-07-26
TRX984916,SC9601071031003,14,124799.99999999991,12800.0,2024-09-21
TRX984917,SC9601071031003,15,6400.0,,2024-03-15
TRX984918,SC9601071031003,15,3100.0,,2024-04-06
TRX984919,SC9601071031003,15,499.999999999999,,2024-01-01
TRX984920,SC9601071031003,17,2900.0,,2024-09-05
TRX984921,SC9601071031003,17,2700.0,,2024-05-17
TRX984922,SC9601071031003,17,2100.0,,2024-05-20
TRX984923,SC9601071031003,17,2300.0,,2024-10-14
TRX984924,SC9601071031004,1,96600.0,,2024-01-25
TRX984925,SC9601071031004,1,53400.0,20000.0,2024-04-11
TRX984926,SC9601071031004,2,13600.000000000002,,2024-12-08
TRX984927,SC9601071031004,2,1500.0,,2024-07-10
TRX984928,SC9601071031004,2,49500.0,15000.0,2024-12-17
TRX984929,SC9601071031004,2,35400.0,25000.0,2024-06-06
TRX984930,SC9601071031004,3,38500.0,,2024-01-16
TRX984931,SC9601071031004,3,136600.0,,2024-02-02
TRX984932,SC9601071031004,3,24900.000000000004,24900.000000000004,2024-10-02
TRX984933,SC9601071031004,4,330400.0,,2024-03-10
TRX984934,SC9601071031004,4,119600.00000000001,90000.0,2024-12-11
TRX984935,SC9601071031004,5,102100.00000000001,,2024-03-17
TRX984936,SC9601071031004,5,91900.0,,2024-02-26
TRX984937,SC9601071031004,5,48600.0,6100.0,2024-03-06
TRX984938,SC9601071031004,5,87400.0,3900.0,2024-12-21
TRX984939,SC9601071031004,6,4300.0,,2024-02-11
TRX984940,SC9601071031004,6,9300.0,,2024-07-31
TRX984941,SC9601071031004,6,3700.0,3700.0,2024-01-25
TRX984942,SC9601071031004,6,2700.0,2700.0,2024-08-08
TRX984943,SC9601071031004,7,6300.0,,2024-12-28
TRX984944,SC9601071031004,7,7900.0,,2024-03-22
TRX984945,SC9601071031004,7,5800.0,,2024-09-22
TRX984946,SC9601071031004,8,94700.0,,2024-03-29
TRX984947,SC9601071031004,8,2700.0,,2024-09-02
TRX984948,SC9601071031004,8,64300.0,17900.0,2024-04-23
TRX984949,SC9601071031004,8,68300.0,32100.0,2024-03-26
TRX984950,SC9601071031004,10,21600.0,,2024-09-01
TRX984951,SC9601071031004,10,41800.0,,2024-06-14
TRX984952,SC9601071031004,10,72500.0,,2024-02-29
TRX984953,SC9601071031004,10,64100.00000000002,,2024-01-19
TRX984954,SC9601071031004,12,4900.0,,2024-08-06
TRX984955,SC9601071031004,12,57500.0,,2024-08-28
TRX984956,SC9601071031004,12,37200.0,,2024-02-18
TRX984957,SC9601071031004,12,30399.99999999998,,2024-09-22
TRX984958,SC9601071031004,13,120900.0,,2024-11-14
TRX984959,SC9601071031004,13,129100.0,50000.0,2024-08-05
TRX984960,SC9601071031004,14,4200.0,,2024-04-05
TRX984961,SC9601071031004,14,2900.0,,2024-03-21
TRX984962,SC9601071031004,14,6700.0,,2024-10-09
TRX984963,SC9601071031004,14,6200.000000000002,,2024-01-13
TRX984964,SC9601071031005,1,85100.0,,2024-04-06
TRX984965,SC9601071031005,1,50800.0,,2024-04-30
TRX984966,SC9601071031005,1,24100.0,24100.0,2024-06-12
TRX984967,SC9601071031005,2,35000.0,,2024-03-21
TRX984968,SC9601071031005,2,16299.999999999998,,2024-05-25
TRX984969,SC9601071031005,2,45599.99999999999,35500.0,2024-03-24
TRX984970,SC9601071031005,2,53099.99999999999,44500.0,2024-12-20
TRX984971,SC9601071031005,3,64000.0,,2024-05-12
TRX984972,SC9601071031005,3,46000.0,46000.0,2024-05-25
TRX984973,SC9601071031005,4,93699.99999999999,,2024-11-23
TRX984974,SC9601071031005,4,68400.0,,2024-02-20
TRX984975,SC9601071031005,4,17899.999999999985,17899.999999999985,2024-11-29
TRX984976,SC9601071031005,5,61200.0,,2024-06-05
TRX984977,SC9601071031005,5,48800.0,48800.0,2024-05-23
TRX984978,SC9601071031005,7,23300.0,,2024-08-22
TRX984979,SC9601071031005,7,26700.0,10000.0,2024-05-06
TRX984980,SC9601071031005,8,3000.0,,2024-02-20
TRX984981,SC9601071031005,8,4000.0,,2024-03-22
TRX984982,SC9601071031005,8,2300.0,,2024-03-20
TRX984983,SC9601071031005,8,700.0000000000001,,2024-05-26
TRX984984,SC9601071031005,10,3800.0,,2024-05-13
TRX984985,SC9601071031005,10,5200.0,,2024-07-02
TRX984986,SC9601071031005,10,9300.0,,2024-05-17
TRX984987,SC9601071031005,10,11700.0,,2024-09-03
TRX984988,SC9601071031005,12,83500.0,,2024-11-16
TRX984989,SC9601071031005,12,63600.0,,2024-03-08
TRX984990,SC9601071031005,12,52900.0,,2024-02-12
TRX984991,SC9601071031005,14,94200.0,,2024-10-28
TRX984992,SC9601071031005,14,44700.0,,2024-11-14
TRX984993,SC9601071031005,14,62300.00000000001,31900.0,2024-02-25
TRX984994,SC9601071031005,14,108800.00000000001,18100.0,2024-02-10
TRX984995,SC9601071031005,15,8800.0,,2024-01-21
TRX984996,SC9601071031005,15,7500.0,,2024-03-01
TRX984997,SC9601071031005,15,3700.0,,2024-01-13
TRX984998,SC9601071031005,16,11800.0,,2024-02-23
TRX984999,SC9601071031005,16,8200.0,,2024-03-18
TRX985000,SC9601071031005,16,10000.0,,2024-11-10
TRX985001,SC9601071031008,1,21400.0,,2024-09-29
TRX985002,SC9601071031008,1,38600.0,38600.0,2024-10-19
TRX985003,SC9601071031008,2,5400.0,,2024-05-25
TRX985004,SC9601071031008,2,11200.000000000002,,2024-05-23
TRX985005,SC9601071031008,2,3400.0000000000005,3400.0000000000005,2024-06-18
TRX985006,SC9601071031008,3,21600.0,,2024-01-28
TRX985007,SC9601071031008,3,38400.0,20000.0,2024-05-29
TRX985008,SC9601071031008,4,54700.0,,2024-03-26
TRX985009,SC9601071031008,4,25600.0,,2024-08-03
TRX985010,SC9601071031008,4,109700.0,40000.0,2024-12-31
TRX985011,SC9601071031008,5,43600.0,,2024-10-11
TRX985012,SC9601071031008,5,58900.0,,2024-09-08
TRX985013,SC9601071031008,5,26000.0,11700.0,2024-08-22
TRX985014,SC9601071031008,5,61500.0,8300.0,2024-09-02
TRX985015,SC9601071031008,7,9600.0,,2024-12-15
TRX985016,SC9601071031008,7,400.0,,2024-12-07
TRX985017,SC9601071031008,8,6400.0,,2024-08-23
TRX985018,SC9601071031008,8,6300.0,,2024-11-10
TRX985019,SC9601071031008,8,7300.000000000002,,2024-08-27
TRX985020,SC9601071031008,10,49500.0,,2024-03-15
TRX985021,SC9601071031008,10,8700.0,,2024-10-14
TRX985022,SC9601071031008,10,52699.99999999999,,2024-11-25
TRX985023,SC9601071031008,10,19100.0,,2024-04-08
TRX985024,SC9601071031008,13,2600.0,,2024-10-10
TRX985025,SC9601071031008,13,7400.0,,2024-10-17
TRX985026,SC9601071031008,14,72400.0,,2024-11-20
TRX985027,SC9601071031008,14,900.0,,2024-12-14
TRX985028,SC9601071031008,14,36700.0,20000.0,2024-12-08
TRX985029,SC9601071031008,15,3000.0,,2024-06-11
TRX985030,SC9601071031008,15,2600.0,,2024-05-21
TRX985031,SC9601071031008,15,3700.0,,2024-01-14
TRX985032,SC9601071031008,15,700.0000000000001,,2024-01-27
TRX985033,SC9601071031008,17,18300.0,,2024-02-19
TRX985034,SC9601071031008,17,1700.0000000000002,,2024-07-24
TRX985035,SC9601071031010,1,24100.0,,2024-09-17
TRX985036,SC9601071031010,1,58200.0,,2024-06-19
TRX985037,SC9601071031010,1,27700.0,27700.0,2024-06-08
TRX985038,SC9601071031010,2,50500.0,,2024-09-22
TRX985039,SC9601071031010,2,54700.0,,2024-02-15
TRX985040,SC9601071031010,2,14800.0,14800.0,2024-06-26
TRX985041,SC9601071031010,3,75100.0,,2024-04-20
TRX985042,SC9601071031010,3,18500.0,,2024-07-16
TRX985043,SC9601071031010,3,6400.0,6400.0,2024-03-25
TRX985044,SC9601071031010,4,115200.0,,2024-12-05
TRX985045,SC9601071031010,4,94800.0,60000.0,2024-05-23
TRX985046,SC9601071031010,5,48700.0,,2024-09-04
TRX985047,SC9601071031010,5,63900.0,,2024-01-05
TRX985048,SC9601071031010,5,8200.0,,2024-02-24
TRX985049,SC9601071031010,5,49200.000000000015,,2024-08-03
TRX985050,SC9601071031010,7,1300.0,,2024-02-28
TRX985051,SC9601071031010,7,12300.0,,2024-03-24
TRX985052,SC9601071031010,7,8600.0,,2024-12-05
TRX985053,SC9601071031010,7,17800.0,,2024-02-27
TRX985054,SC9601071031010,8,24400.0,,2024-07-10
TRX985055,SC9601071031010,8,27400.000000000004,,2024-10-05
TRX985056,SC9601071031010,8,28200.0,28200.0,2024-10-08
TRX985057,SC9601071031010,9,1100.0,,2024-08-04
TRX985058,SC9601071031010,9,,,2024-05-10
TRX985059,SC9601071031010,9,2700.0,,2024-09-13
TRX985060,SC9601071031010,9,6200.0,,2024-01-30
TRX985061,SC9601071031010,10,65000.0,,2024-06-26
TRX985062,SC9601071031010,10,123100.0,,2024-08-02
TRX985063,SC9601071031010,10,221900.0,10000.0,2024-12-14
TRX985064,SC9601071031010,12,41400.0,,2024-10-28
TRX985065,SC9601071031010,12,53600.0,,2024-01-07
TRX985066,SC9601071031010,12,39500.0,,2024-04-15
TRX985067,SC9601071031010,12,55500.0,,2024-07-18
TRX985068,SC9601071031010,13,1200.0,,2024-07-19
TRX985069,SC9601071031010,13,2600.0,,2024-10-26
TRX985070,SC9601071031010,13,4900.0,,2024-09-30
TRX985071,SC9601071031010,13,1300.0,,2024-04-09
TRX985072,SC9601071031010,14,170000.0,,2024-06-30
TRX985073,SC9601071031010,14,330000.0,50000.0,2024-02-28
TRX985074,SC9601071031011,1,16200.000000000002,,2024-02-13
TRX985075,SC9601071031011,1,16700.0,,2024-03-29
TRX985076,SC9601071031011,1,12800.0,12800.0,2024-03-10
TRX985077,SC9601071031011,1,14300.0,14300.0,2024-02-08
TRX985078,SC9601071031011,2,41400.0,,2024-12-12
TRX985079,SC9601071031011,2,22500.0,,2024-12-21
TRX985080,SC9601071031011,2,62500.0,46000.0,2024-12-26
TRX985081,SC9601071031011,2,53600.0,24000.0,2024-12-04
TRX985082,SC9601071031011,3,88600.0,,2024-07-24
TRX985083,SC9601071031011,3,101400.0,50000.0,2024-04-24
TRX985084,SC9601071031011,4,110800.0,,2024-03-06
TRX985085,SC9601071031011,4,419200.0,60000.0,2024-07-07
TRX985086,SC9601071031011,5,120300.0,,2024-01-19
TRX985087,SC9601071031011,5,139700.0,50000.0,2024-07-27
TRX985088,SC9601071031011,7,3200.0,,2024-12-12
TRX985089,SC9601071031011,7,12500.0,,2024-06-30
TRX985090,SC9601071031011,7,14300.0,,2024-02-01
TRX985091,SC9601071031011,8,36900.0,,2024-09-17
TRX985092,SC9601071031011,8,12500.0,,2024-04-29
TRX985093,SC9601071031011,8,13100.0,11000.0,2024-03-26
TRX985094,SC9601071031011,8,37500.0,9000.0,2024-09-09
TRX985095,SC9601071031011,10,12200.0,,2024-05-13
TRX985096,SC9601071031011,10,24200.0,,2024-09-11
TRX985097,SC9601071031011,10,29800.0,,2024-09-14
TRX985098,SC9601071031011,10,23800.0,,2024-12-24
TRX985099,SC9601071031011,11,3200.0,,2024-01-16
TRX985100,SC9601071031011,11,1100.0,,2024-12-23
TRX985101,SC9601071031011,11,5699.999999999999,,2024-11-19
