id,user_id,product_id,gross_amount,discounts,transaction_date
TRX758641,SC9203102005001,15,35600.0,,2024-04-04
TRX758642,SC9203102005001,15,55000.0,55000.0,2024-02-01
TRX758643,SC9203102005001,16,9400.0,,2024-12-03
TRX758644,SC9203102005001,16,16700.0,,2024-03-08
TRX758645,SC9203102005001,16,3900.000000000002,3900.000000000002,2024-03-01
TRX758646,SC9203102005001,17,6700.0,,2024-09-20
TRX758647,SC9203102005001,17,8000.0,,2024-11-12
TRX758648,SC9203102005001,17,9100.0,,2024-10-26
TRX758649,SC9203102005001,17,6199.999999999998,,2024-04-14
TRX758650,SC9203102006003,2,23500.0,,2024-01-03
TRX758651,SC9203102006003,2,26500.0,20000.0,2024-01-03
TRX758652,SC9203102006003,3,11500.0,,2024-05-07
TRX758653,SC9203102006003,3,12800.0,,2024-11-19
TRX758654,SC9203102006003,3,5700.000000000004,5700.000000000004,2024-06-06
TRX758655,SC9203102006003,4,177399.99999999997,,2024-01-20
TRX758656,SC9203102006003,4,63500.0,,2024-11-06
TRX758657,SC9203102006003,4,51200.0,1600.0,2024-06-09
TRX758658,SC9203102006003,4,27900.00000000002,8400.0,2024-08-07
TRX758659,SC9203102006003,5,6000.0,,2024-12-17
TRX758660,SC9203102006003,5,14000.0,,2024-09-09
TRX758661,SC9203102006003,6,800.0,,2024-09-09
TRX758662,SC9203102006003,6,5400.0,,2024-01-07
TRX758663,SC9203102006003,6,3800.0,,2024-02-23
TRX758664,SC9203102006003,8,32700.0,,2024-10-31
TRX758665,SC9203102006003,8,74700.0,,2024-01-05
TRX758666,SC9203102006003,8,66700.0,,2024-01-29
TRX758667,SC9203102006003,8,35900.0,,2024-05-05
TRX758668,SC9203102006003,10,2100.0,,2024-10-08
TRX758669,SC9203102006003,10,4300.0,,2024-11-12
TRX758670,SC9203102006003,10,3600.0,,2024-07-29
TRX758671,SC9203102006003,13,3000.0,,2024-06-24
TRX758672,SC9203102006003,13,7400.0,,2024-03-15
TRX758673,SC9203102006003,13,19600.0,,2024-02-22
TRX758674,SC9203102006003,14,7800.0,,2024-11-19
TRX758675,SC9203102006003,14,19200.0,,2024-11-11
TRX758676,SC9203102006003,14,13000.000000000005,,2024-09-24
TRX758677,SC9203102004003,1,6300.0,,2024-08-06
TRX758678,SC9203102004003,1,16200.000000000002,,2024-02-01
TRX758679,SC9203102004003,1,4100.0,4100.0,2024-05-13
TRX758680,SC9203102004003,1,13400.0,5900.0,2024-07-18
TRX758681,SC9203102004003,2,34100.0,,2024-09-09
TRX758682,SC9203102004003,2,42400.0,,2024-06-05
TRX758683,SC9203102004003,2,63500.0,50000.0,2024-03-20
TRX758684,SC9203102004003,3,22500.0,,2024-03-05
TRX758685,SC9203102004003,3,16000.0,,2024-10-20
TRX758686,SC9203102004003,3,31500.0,10000.0,2024-01-14
TRX758687,SC9203102004003,4,297400.0,,2024-10-20
TRX758688,SC9203102004003,4,502600.0,30000.0,2024-10-27
TRX758689,SC9203102004003,5,37200.0,,2024-04-29
TRX758690,SC9203102004003,5,2800.0000000000005,,2024-07-23
TRX758691,SC9203102004003,6,7100.0,,2024-11-28
TRX758692,SC9203102004003,6,22900.0,10000.0,2024-11-03
TRX758693,SC9203102004003,8,130700.0,,2024-09-18
TRX758694,SC9203102004003,8,140000.0,,2024-01-27
TRX758695,SC9203102004003,8,79300.0,10000.0,2024-04-05
TRX758696,SC9203102004003,9,400.0,,2024-01-27
TRX758697,SC9203102004003,9,2700.0,,2024-10-20
TRX758698,SC9203102004003,9,3300.0,,2024-04-16
TRX758699,SC9203102004003,9,3600.0,,2024-10-29
TRX758700,SC9203102004003,10,6400.0,,2024-08-02
TRX758701,SC9203102004003,10,3600.0,,2024-10-17
TRX758702,SC9203102004003,11,1700.0000000000002,,2024-05-17
TRX758703,SC9203102004003,11,3600.0,,2024-05-07
TRX758704,SC9203102004003,11,2100.0,,2024-09-22
TRX758705,SC9203102004003,11,2600.0,,2024-05-30
TRX758706,SC9203102004003,15,235000.0,,2024-11-26
TRX758707,SC9203102004003,15,67700.0,,2024-11-26
TRX758708,SC9203102004003,15,186600.0,186600.0,2024-11-26
TRX758709,SC9203102004003,15,90700.0,90700.0,2024-11-23
TRX758710,SC9203102004003,17,7600.0,,2024-02-06
TRX758711,SC9203102004003,17,8100.000000000001,,2024-09-29
TRX758712,SC9203102004003,17,4300.0,,2024-02-12
TRX758713,SC9203102007002,1,15900.0,,2024-07-01
TRX758714,SC9203102007002,1,13200.0,,2024-09-05
TRX758715,SC9203102007002,1,15200.0,4299.999999999996,2024-10-03
TRX758716,SC9203102007002,1,15700.000000000005,15700.000000000005,2024-10-09
TRX758717,SC9203102007002,2,90900.0,,2024-09-04
TRX758718,SC9203102007002,2,139100.0,20000.0,2024-12-25
TRX758719,SC9203102007002,3,107800.0,,2024-11-11
TRX758720,SC9203102007002,3,152200.0,30000.0,2024-01-03
TRX758721,SC9203102007002,4,450600.0,,2024-07-23
TRX758722,SC9203102007002,4,59400.00000000001,30000.0,2024-09-03
TRX758723,SC9203102007002,5,27400.000000000004,,2024-05-14
TRX758724,SC9203102007002,5,16500.0,,2024-10-03
TRX758725,SC9203102007002,5,15100.0,,2024-10-06
TRX758726,SC9203102007002,5,21000.0,,2024-08-25
TRX758727,SC9203102007002,9,20299.999999999996,,2024-06-22
TRX758728,SC9203102007002,9,9900.0,,2024-09-01
TRX758729,SC9203102007002,9,30200.0,26700.0,2024-06-11
TRX758730,SC9203102007002,9,9600.00000000001,3300.0,2024-12-14
TRX758731,SC9203102007002,10,17200.0,,2024-06-23
TRX758732,SC9203102007002,10,9300.0,,2024-07-25
TRX758733,SC9203102007002,10,3500.0,3500.0,2024-09-30
TRX758734,SC9203102007002,11,4600.0,,2024-08-23
TRX758735,SC9203102007002,11,9500.0,,2024-01-06
TRX758736,SC9203102007002,11,8600.0,,2024-04-15
TRX758737,SC9203102007002,11,7300.000000000002,,2024-06-30
TRX758738,SC9203102007002,13,16100.000000000002,,2024-02-12
TRX758739,SC9203102007002,13,53900.0,10000.0,2024-10-08
TRX758740,SC9203102007002,14,106800.0,,2024-10-20
TRX758741,SC9203102007002,14,43200.0,40000.0,2024-04-17
TRX758742,SC9203102007002,15,36600.0,,2024-03-17
TRX758743,SC9203102007002,15,123400.0,120000.0,2024-08-26
TRX758744,SC9203102007002,16,7700.0,,2024-02-03
TRX758745,SC9203102007002,16,6700.0,,2024-02-12
TRX758746,SC9203102007002,16,3400.0000000000005,,2024-11-05
TRX758747,SC9203102007002,16,2200.0,,2024-12-18
TRX758748,SC9203102007002,17,8600.0,,2024-07-27
TRX758749,SC9203102007002,17,16000.0,,2024-06-11
TRX758750,SC9203102007002,17,5400.0,5400.0,2024-06-21
TRX758751,SC9203101001002,1,41900.00000000001,,2024-03-24
TRX758752,SC9203101001002,1,28100.0,20000.0,2024-04-08
TRX758753,SC9203101001002,2,202399.99999999997,,2024-11-27
TRX758754,SC9203101001002,2,17800.0,,2024-02-03
TRX758755,SC9203101001002,2,259800.00000000003,180000.0,2024-03-31
TRX758756,SC9203101001002,3,16000.0,,2024-05-19
TRX758757,SC9203101001002,3,54000.0,,2024-12-28
TRX758758,SC9203101001002,4,259899.99999999997,,2024-01-04
TRX758759,SC9203101001002,4,150100.0,30000.0,2024-03-07
TRX758760,SC9203101001002,5,125300.0,,2024-06-16
TRX758761,SC9203101001002,5,24700.000000000004,24700.000000000004,2024-05-18
TRX758762,SC9203101001002,6,29200.0,,2024-10-28
TRX758763,SC9203101001002,6,800.0,,2024-08-04
TRX758764,SC9203101001002,8,14600.0,,2024-11-26
TRX758765,SC9203101001002,8,81500.0,,2024-10-06
TRX758766,SC9203101001002,8,63900.000000000015,20000.0,2024-11-18
TRX758767,SC9203101001002,10,42300.00000000001,,2024-06-19
TRX758768,SC9203101001002,10,37700.0,37700.0,2024-10-26
TRX758769,SC9203101001002,12,13300.0,,2024-09-12
TRX758770,SC9203101001002,12,8400.0,,2024-02-15
TRX758771,SC9203101001002,12,8300.0,,2024-09-23
TRX758772,SC9203101001002,13,7400.0,,2024-07-30
TRX758773,SC9203101001002,13,1100.0,,2024-11-18
TRX758774,SC9203101001002,13,9900.0,,2024-09-04
TRX758775,SC9203101001002,13,11600.0,,2024-06-20
TRX758776,SC9203101001002,14,6400.0,,2024-02-18
TRX758777,SC9203101001002,14,3600.0,,2024-03-10
TRX758778,SC9203101001002,16,3000.0,,2024-03-17
TRX758779,SC9203101001002,16,3700.0,,2024-06-09
TRX758780,SC9203101001002,16,3300.0,,2024-06-25
TRX758781,SC9203101001008,2,53200.0,,2024-02-04
TRX758782,SC9203101001008,2,25700.0,,2024-03-11
TRX758783,SC9203101001008,2,21100.0,20000.0,2024-03-13
TRX758784,SC9203101001008,3,210700.0,,2024-08-06
TRX758785,SC9203101001008,3,109700.0,,2024-02-10
TRX758786,SC9203101001008,3,199600.0,30000.0,2024-06-16
TRX758787,SC9203101001008,4,181900.0,,2024-12-29
TRX758788,SC9203101001008,4,338100.0,30000.0,2024-06-02
TRX758789,SC9203101001008,5,54800.00000000001,,2024-06-09
TRX758790,SC9203101001008,5,9500.0,,2024-11-06
TRX758791,SC9203101001008,5,300.0,300.0,2024-10-15
TRX758792,SC9203101001008,5,65399.999999999985,19700.0,2024-05-20
TRX758793,SC9203101001008,6,5500.0,,2024-08-23
TRX758794,SC9203101001008,6,4500.0,,2024-03-26
TRX758795,SC9203101001008,7,2400.0,,2024-05-13
TRX758796,SC9203101001008,7,1700.0000000000002,,2024-04-14
TRX758797,SC9203101001008,7,3700.0,,2024-04-17
TRX758798,SC9203101001008,7,2200.0,,2024-05-22
TRX758799,SC9203101001008,8,8200.0,,2024-08-11
TRX758800,SC9203101001008,8,3200.0,,2024-11-08
TRX758801,SC9203101001008,8,4800.0,,2024-01-04
TRX758802,SC9203101001008,8,3800.0,,2024-09-10
TRX758803,SC9203101001008,9,11100.000000000002,,2024-02-16
TRX758804,SC9203101001008,9,13799.999999999998,,2024-10-18
TRX758805,SC9203101001008,9,13799.999999999998,,2024-06-20
TRX758806,SC9203101001008,9,31300.0,,2024-05-06
TRX758807,SC9203101001008,10,11200.000000000002,,2024-09-27
TRX758808,SC9203101001008,10,6100.0,,2024-05-21
TRX758809,SC9203101001008,10,12700.0,10000.0,2024-09-14
TRX758810,SC9203101001008,12,5800.0,,2024-06-30
TRX758811,SC9203101001008,12,8900.0,,2024-04-16
TRX758812,SC9203101001008,12,5300.0,,2024-06-01
TRX758813,SC9203101001008,14,17600.0,,2024-06-19
TRX758814,SC9203101001008,14,12400.0,10000.0,2024-06-09
TRX758815,SC9203101001008,16,8100.000000000001,,2024-12-11
TRX758816,SC9203101001008,16,1900.0,,2024-12-16
TRX758817,SC9203101001008,17,5500.0,,2024-10-04
TRX758818,SC9203101001008,17,7800.0,,2024-05-08
TRX758819,SC9203101001008,17,6700.0,,2024-10-24
TRX758820,SC9203101001012,1,20600.0,,2024-07-23
TRX758821,SC9203101001012,1,4800.0,,2024-04-09
TRX758822,SC9203101001012,1,24600.0,20000.0,2024-07-25
TRX758823,SC9203101001012,2,140900.0,,2024-10-21
TRX758824,SC9203101001012,2,189100.0,60000.0,2024-06-03
TRX758825,SC9203101001012,3,39700.0,,2024-09-02
TRX758826,SC9203101001012,3,145000.0,,2024-11-20
TRX758827,SC9203101001012,3,45300.0,10000.0,2024-03-16
TRX758828,SC9203101001012,4,352800.0,,2024-08-16
TRX758829,SC9203101001012,4,197200.0,40000.0,2024-03-02
TRX758830,SC9203101001012,5,4900.0,,2024-07-17
TRX758831,SC9203101001012,5,23300.0,,2024-05-26
TRX758832,SC9203101001012,5,71800.0,10000.0,2024-05-30
TRX758833,SC9203101001012,6,42699.99999999999,,2024-10-16
TRX758834,SC9203101001012,6,7800.0,,2024-04-21
TRX758835,SC9203101001012,6,19500.0,,2024-06-11
TRX758836,SC9203101001012,7,9700.0,,2024-03-20
TRX758837,SC9203101001012,7,10300.0,10000.0,2024-04-16
TRX758838,SC9203101001012,8,88200.0,,2024-10-07
TRX758839,SC9203101001012,8,92700.0,,2024-03-03
TRX758840,SC9203101001012,8,69100.0,40000.0,2024-07-12
TRX758841,SC9203101001012,9,4000.0,,2024-04-08
TRX758842,SC9203101001012,9,4800.0,,2024-01-14
TRX758843,SC9203101001012,9,1200.0,,2024-06-14
TRX758844,SC9203101001012,9,,,2024-03-27
TRX758845,SC9203101001012,10,3400.0000000000005,,2024-09-06
TRX758846,SC9203101001012,10,16600.0,,2024-06-18
TRX758847,SC9203101001012,12,136600.0,,2024-03-31
TRX758848,SC9203101001012,12,33400.0,10000.0,2024-03-13
TRX758849,SC9203101001012,14,3900.0,,2024-05-13
TRX758850,SC9203101001012,14,17200.0,,2024-12-29
TRX758851,SC9203101001012,14,58900.0,40000.0,2024-09-03
TRX758852,SC9203101001012,15,132000.0,,2024-04-23
TRX758853,SC9203101001012,15,118000.0,118000.0,2024-06-22
TRX758854,SC9203101001012,16,10300.0,,2024-03-21
TRX758855,SC9203101001012,16,9400.0,,2024-02-21
TRX758856,SC9203101001012,16,17000.0,4000.0,2024-09-17
TRX758857,SC9203101001012,16,13299.999999999998,6000.0,2024-06-03
TRX758858,SC9203101001013,1,12000.0,,2024-02-26
TRX758859,SC9203101001013,1,3100.0,,2024-08-29
TRX758860,SC9203101001013,1,4200.0,4200.0,2024-11-29
TRX758861,SC9203101001013,1,10700.0,10700.0,2024-08-21
TRX758862,SC9203101001013,2,82700.0,,2024-03-09
TRX758863,SC9203101001013,2,81900.0,,2024-10-09
TRX758864,SC9203101001013,2,25400.0,25400.0,2024-06-18
TRX758865,SC9203101001013,3,70600.0,,2024-06-05
TRX758866,SC9203101001013,3,69400.0,,2024-01-13
TRX758867,SC9203101001013,4,747600.0,,2024-12-15
TRX758868,SC9203101001013,4,22400.000000000004,10000.0,2024-12-20
TRX758869,SC9203101001013,5,99900.0,,2024-10-18
TRX758870,SC9203101001013,5,4700.0,,2024-10-11
TRX758871,SC9203101001013,5,75399.99999999999,10000.0,2024-09-09
TRX758872,SC9203101001013,6,2800.0000000000005,,2024-11-14
TRX758873,SC9203101001013,6,17200.0,,2024-06-02
TRX758874,SC9203101001013,8,25400.0,,2024-02-18
TRX758875,SC9203101001013,8,44600.0,,2024-09-14
TRX758876,SC9203101001013,9,2800.0000000000005,,2024-11-19
TRX758877,SC9203101001013,9,2800.0000000000005,,2024-04-16
TRX758878,SC9203101001013,9,4400.0,,2024-01-07
TRX758879,SC9203101001013,10,5000.0,,2024-07-05
TRX758880,SC9203101001013,10,5000.0,,2024-06-07
TRX758881,SC9203101001013,11,7700.0,,2024-09-15
TRX758882,SC9203101001013,11,3300.0,,2024-04-08
TRX758883,SC9203101001013,11,9000.0,,2024-08-19
TRX758884,SC9203101001013,12,,,2024-07-12
TRX758885,SC9203101001013,12,10000.0,,2024-10-24
TRX758886,SC9203101001013,13,4100.0,,2024-09-30
TRX758887,SC9203101001013,13,5900.0,,2024-05-10
TRX758888,SC9203101001013,14,25099.999999999996,,2024-01-17
TRX758889,SC9203101001013,14,5000.0,,2024-03-08
TRX758890,SC9203101001013,14,19900.0,,2024-09-19
TRX758891,SC9203101001013,16,5400.0,,2024-06-02
TRX758892,SC9203101001013,16,4600.0,,2024-04-27
TRX758893,SC9203101001013,17,3400.0000000000005,,2024-06-16
TRX758894,SC9203101001013,17,16600.0,10000.0,2024-10-19
TRX758895,SC9203101001023,1,58800.0,,2024-10-30
TRX758896,SC9203101001023,1,81199.99999999999,20000.0,2024-07-19
TRX758897,SC9203101001023,2,205000.0,,2024-10-03
TRX758898,SC9203101001023,2,415000.0,90000.0,2024-04-28
TRX758899,SC9203101001023,3,38000.0,,2024-09-02
TRX758900,SC9203101001023,3,40400.0,,2024-10-04
TRX758901,SC9203101001023,3,1600.0,1600.0,2024-05-17
TRX758902,SC9203101001023,4,325800.0,,2024-03-17
TRX758903,SC9203101001023,4,103300.0,,2024-11-09
TRX758904,SC9203101001023,4,180900.00000000003,20000.0,2024-03-01
TRX758905,SC9203101001023,5,33600.0,,2024-09-28
TRX758906,SC9203101001023,5,6400.0,6400.0,2024-12-14
TRX758907,SC9203101001023,6,20200.0,,2024-10-27
TRX758908,SC9203101001023,6,19800.0,,2024-11-02
TRX758909,SC9203101001023,8,89000.0,,2024-09-25
TRX758910,SC9203101001023,8,71000.0,10000.0,2024-09-07
TRX758911,SC9203101001023,10,30099.999999999996,,2024-04-20
TRX758912,SC9203101001023,10,30400.0,,2024-11-03
TRX758913,SC9203101001023,10,19500.0,19500.0,2024-12-04
TRX758914,SC9203101001023,11,4800.0,,2024-07-30
TRX758915,SC9203101001023,11,2200.0,,2024-08-21
TRX758916,SC9203101001023,11,3000.0,,2024-07-15
TRX758917,SC9203101001023,12,26100.0,,2024-12-23
TRX758918,SC9203101001023,12,3900.0,3900.0,2024-12-12
TRX758919,SC9203101001023,13,,,2024-06-22
TRX758920,SC9203101001023,13,10600.0,,2024-01-12
TRX758921,SC9203101001023,13,9399.999999999998,9399.999999999998,2024-09-20
TRX758922,SC9203101001023,14,10200.0,,2024-01-22
TRX758923,SC9203101001023,14,2800.0000000000005,,2024-07-12
TRX758924,SC9203101001023,14,9700.0,,2024-08-18
TRX758925,SC9203101001023,14,7299.999999999997,,2024-05-27
TRX758926,SC9203101001023,15,376300.0,,2024-12-11
TRX758927,SC9203101001023,15,163700.0,163700.0,2024-09-14
TRX758928,SC9203101001023,16,15700.0,,2024-12-23
TRX758929,SC9203101001023,16,24300.0,,2024-08-06
TRX758930,SC9203101001026,1,1900.0,,2024-06-05
TRX758931,SC9203101001026,1,13300.0,,2024-05-28
TRX758932,SC9203101001026,1,6200.0,6200.0,2024-05-25
TRX758933,SC9203101001026,1,28600.0,3800.0,2024-10-20
TRX758934,SC9203101001026,2,69900.0,,2024-09-24
TRX758935,SC9203101001026,2,60100.0,30000.0,2024-04-30
TRX758936,SC9203101001026,3,21200.0,,2024-03-11
TRX758937,SC9203101001026,3,700.0000000000001,,2024-07-10
TRX758938,SC9203101001026,3,18100.000000000004,10000.0,2024-07-25
TRX758939,SC9203101001026,4,108100.0,,2024-07-16
TRX758940,SC9203101001026,4,249200.00000000003,,2024-08-09
TRX758941,SC9203101001026,4,88300.0,15400.0,2024-12-20
TRX758942,SC9203101001026,4,204399.9999999999,4600.0,2024-10-29
TRX758943,SC9203101001026,5,34300.0,,2024-01-12
TRX758944,SC9203101001026,5,21100.0,,2024-01-16
TRX758945,SC9203101001026,5,33200.0,,2024-05-02
TRX758946,SC9203101001026,5,41400.0,,2024-07-27
TRX758947,SC9203101001026,6,27900.0,,2024-01-26
TRX758948,SC9203101001026,6,12100.0,,2024-03-27
TRX758949,SC9203101001026,7,5800.0,,2024-06-30
TRX758950,SC9203101001026,7,24200.0,,2024-01-07
TRX758951,SC9203101001026,8,31000.0,,2024-09-30
TRX758952,SC9203101001026,8,41300.0,,2024-08-01
TRX758953,SC9203101001026,8,67700.0,,2024-02-07
TRX758954,SC9203101001026,9,5200.0,,2024-07-30
TRX758955,SC9203101001026,9,2200.0,,2024-10-24
TRX758956,SC9203101001026,9,2600.0,,2024-05-12
TRX758957,SC9203101001026,10,700.0000000000001,,2024-01-04
TRX758958,SC9203101001026,10,18000.0,,2024-05-14
TRX758959,SC9203101001026,10,21300.000000000004,,2024-01-21
TRX758960,SC9203101001026,11,3200.0,,2024-11-22
TRX758961,SC9203101001026,11,6200.0,,2024-10-09
TRX758962,SC9203101001026,11,600.0,,2024-11-30
TRX758963,SC9203101001026,12,53000.0,,2024-10-05
TRX758964,SC9203101001026,12,57000.0,30000.0,2024-06-27
TRX758965,SC9203101001026,13,2700.0,,2024-03-01
TRX758966,SC9203101001026,13,7300.0,,2024-06-12
TRX758967,SC9203101001026,14,61300.0,,2024-04-28
TRX758968,SC9203101001026,14,24000.0,,2024-12-30
TRX758969,SC9203101001026,14,4700.0,4700.0,2024-04-04
TRX758970,SC9203101001026,15,53300.0,,2024-08-13
TRX758971,SC9203101001026,15,45199.99999999999,,2024-07-24
TRX758972,SC9203101001026,15,11500.0,11500.0,2024-10-17
TRX758973,SC9203101001026,17,3500.0,,2024-09-19
TRX758974,SC9203101001026,17,8600.0,,2024-02-08
TRX758975,SC9203101001026,17,7900.0,,2024-04-19
TRX758976,SC9203101001026,18,4800.0,,2024-12-28
TRX758977,SC9203101001026,18,3700.0,,2024-07-09
TRX758978,SC9203101001026,18,1500.0,,2024-08-21
TRX758979,SC9203101001027,1,12400.0,,2024-07-26
TRX758980,SC9203101001027,1,33000.0,,2024-09-10
TRX758981,SC9203101001027,1,4600.0,4600.0,2024-11-16
TRX758982,SC9203101001027,2,13300.0,,2024-03-31
TRX758983,SC9203101001027,2,176700.00000000003,70000.0,2024-02-18
TRX758984,SC9203101001027,3,9400.0,,2024-06-17
TRX758985,SC9203101001027,3,7500.0,,2024-03-29
TRX758986,SC9203101001027,3,9800.0,,2024-06-17
TRX758987,SC9203101001027,3,3300.000000000002,,2024-07-30
TRX758988,SC9203101001027,4,331400.0,,2024-03-20
TRX758989,SC9203101001027,4,401300.0,,2024-03-08
TRX758990,SC9203101001027,4,7299.999999999858,7299.999999999858,2024-07-14
TRX758991,SC9203101001027,5,15800.0,,2024-04-30
TRX758992,SC9203101001027,5,24200.0,,2024-02-27
TRX758993,SC9203101001027,6,29300.0,,2024-05-19
TRX758994,SC9203101001027,6,16800.0,,2024-11-22
TRX758995,SC9203101001027,6,45900.0,,2024-06-23
TRX758996,SC9203101001027,6,18000.000000000015,,2024-06-17
TRX758997,SC9203101001027,7,2800.0000000000005,,2024-06-11
TRX758998,SC9203101001027,7,1100.0,,2024-03-28
TRX758999,SC9203101001027,7,3100.0,,2024-09-30
TRX759000,SC9203101001027,7,3000.0,,2024-09-08
TRX759001,SC9203101001027,8,107600.0,,2024-12-28
TRX759002,SC9203101001027,8,83000.0,,2024-02-27
TRX759003,SC9203101001027,8,37400.0,,2024-11-09
TRX759004,SC9203101001027,8,102000.0,,2024-09-12
TRX759005,SC9203101001027,10,7000.0,,2024-06-04
TRX759006,SC9203101001027,10,13000.0,10000.0,2024-10-06
TRX759007,SC9203101001027,12,33400.0,,2024-03-31
TRX759008,SC9203101001027,12,15900.0,,2024-12-19
TRX759009,SC9203101001027,12,10700.0,10700.0,2024-01-14
TRX759010,SC9203101001027,13,1500.0,,2024-02-07
TRX759011,SC9203101001027,13,2400.0,,2024-03-13
TRX759012,SC9203101001027,13,2600.0,,2024-07-20
TRX759013,SC9203101001027,13,3500.0,,2024-07-27
TRX759014,SC9203101001027,14,8000.0,,2024-01-29
TRX759015,SC9203101001027,14,42000.0,10000.0,2024-02-19
TRX759016,SC9203101001027,16,1900.0,,2024-09-06
TRX759017,SC9203101001027,16,28100.0,20000.0,2024-12-16
TRX759018,SC9203101001027,17,5000.0,,2024-09-26
TRX759019,SC9203101001027,17,5900.0,,2024-02-18
TRX759020,SC9203101001027,17,9100.000000000004,,2024-09-12
TRX759021,SC9203101001027,18,700.0000000000001,,2024-01-11
TRX759022,SC9203101001027,18,1300.0,,2024-08-24
TRX759023,SC9203101001027,18,3700.0,,2024-06-10
TRX759024,SC9203101001027,18,4300.0,,2024-06-30
TRX759025,SC9203101002001,1,7500.0,,2024-10-27
TRX759026,SC9203101002001,1,900.0,,2024-11-26
TRX759027,SC9203101002001,1,16700.0,,2024-12-04
TRX759028,SC9203101002001,1,4900.0,,2024-05-31
TRX759029,SC9203101002001,2,94100.0,,2024-12-01
TRX759030,SC9203101002001,2,7900.0,,2024-06-24
TRX759031,SC9203101002001,2,38000.0,10000.0,2024-05-30
TRX759032,SC9203101002001,3,97700.0,,2024-04-12
TRX759033,SC9203101002001,3,122300.0,40000.0,2024-08-10
TRX759034,SC9203101002001,4,168100.0,,2024-12-18
TRX759035,SC9203101002001,4,231900.0,20000.0,2024-11-15
TRX759036,SC9203101002001,5,76200.0,,2024-04-21
TRX759037,SC9203101002001,5,70900.0,,2024-06-06
TRX759038,SC9203101002001,5,55800.0,,2024-06-04
TRX759039,SC9203101002001,5,27100.0,,2024-09-22
TRX759040,SC9203101002001,6,7100.0,,2024-09-03
TRX759041,SC9203101002001,6,7300.0,,2024-12-18
TRX759042,SC9203101002001,6,3500.0,,2024-12-10
TRX759043,SC9203101002001,6,2100.0,,2024-09-07
TRX759044,SC9203101002001,7,1300.0,,2024-07-26
TRX759045,SC9203101002001,7,3700.0,,2024-07-30
TRX759046,SC9203101002001,7,5000.0,,2024-07-15
TRX759047,SC9203101002001,8,7000.0,,2024-09-26
TRX759048,SC9203101002001,8,6899.999999999999,,2024-06-06
TRX759049,SC9203101002001,8,6100.000000000002,,2024-06-29
TRX759050,SC9203101002001,12,8000.0,,2024-10-30
TRX759051,SC9203101002001,12,32000.0,10000.0,2024-11-23
TRX759052,SC9203101002001,14,2700.0,,2024-09-14
TRX759053,SC9203101002001,14,17300.0,10000.0,2024-10-11
TRX759054,SC9203101002001,15,6400.0,,2024-11-01
TRX759055,SC9203101002001,15,6800.000000000001,,2024-04-02
TRX759056,SC9203101002001,15,8400.0,7900.0,2024-01-05
TRX759057,SC9203101002001,15,8400.0,2100.0,2024-11-14
TRX759058,SC9203101002001,16,9400.0,,2024-03-27
TRX759059,SC9203101002001,16,9000.0,,2024-12-02
TRX759060,SC9203101002001,16,13799.999999999998,3200.0,2024-05-28
TRX759061,SC9203101002001,16,7800.000000000003,6800.000000000001,2024-08-04
TRX759062,SC9203101002002,1,27300.0,,2024-08-17
TRX759063,SC9203101002002,1,6200.0,,2024-07-14
TRX759064,SC9203101002002,1,7100.0,6600.0,2024-12-13
TRX759065,SC9203101002002,1,9400.0,3400.0000000000005,2024-09-03
TRX759066,SC9203101002002,2,33500.0,,2024-10-04
TRX759067,SC9203101002002,2,26200.0,,2024-02-19
TRX759068,SC9203101002002,2,70300.0,60000.0,2024-10-29
TRX759069,SC9203101002002,3,27500.0,,2024-06-20
TRX759070,SC9203101002002,3,89900.0,,2024-12-10
TRX759071,SC9203101002002,3,62600.0,,2024-06-28
TRX759072,SC9203101002002,4,60900.0,,2024-05-22
TRX759073,SC9203101002002,4,150900.0,,2024-04-19
TRX759074,SC9203101002002,4,128900.0,57800.0,2024-06-16
TRX759075,SC9203101002002,4,419300.0,2200.0,2024-05-03
TRX759076,SC9203101002002,5,73700.0,,2024-03-13
TRX759077,SC9203101002002,5,76300.0,10000.0,2024-01-18
TRX759078,SC9203101002002,6,12700.0,,2024-12-14
TRX759079,SC9203101002002,6,17000.0,,2024-05-16
TRX759080,SC9203101002002,6,200.0,,2024-01-06
TRX759081,SC9203101002002,6,100.000000000004,,2024-12-27
TRX759082,SC9203101002002,7,3300.0,,2024-02-13
TRX759083,SC9203101002002,7,1800.0,,2024-07-06
TRX759084,SC9203101002002,7,3100.0,,2024-02-24
TRX759085,SC9203101002002,7,1800.0,,2024-08-31
TRX759086,SC9203101002002,8,37900.0,,2024-01-26
TRX759087,SC9203101002002,8,17400.0,,2024-11-28
TRX759088,SC9203101002002,8,54300.0,8200.0,2024-12-29
TRX759089,SC9203101002002,8,30399.99999999998,1800.0,2024-01-02
TRX759090,SC9203101002002,10,16400.0,,2024-10-06
TRX759091,SC9203101002002,10,9100.0,,2024-08-06
TRX759092,SC9203101002002,10,14500.0,14500.0,2024-01-01
TRX759093,SC9203101002002,12,2000.0,,2024-12-26
TRX759094,SC9203101002002,12,12200.0,,2024-10-13
TRX759095,SC9203101002002,12,55800.0,,2024-10-02
TRX759096,SC9203101002002,13,8900.0,,2024-05-10
TRX759097,SC9203101002002,13,2700.0,,2024-06-25
TRX759098,SC9203101002002,13,8399.999999999998,,2024-04-27
TRX759099,SC9203101002002,14,13600.000000000002,,2024-03-28
