user_id,product_id,transactions,discounts,transaction_date
2101061008023,16,1.3,0.0,2024-05-10
2101061008023,16,1.31,0.0,2024-09-19
2101061008023,16,0.32,0.32,2024-03-09
2101061008023,16,0.06999999999999978,0.06999999999999978,2024-01-29
2101061008024,1,8.1,0.0,2024-12-09
2101061008024,1,5.67,0.0,2024-04-18
2101061008024,1,7.23,0.0,2024-05-03
2101061008024,2,12.35,0.0,2024-10-06
2101061008024,2,16.1,0.0,2024-03-31
2101061008024,2,1.51,1.51,2024-02-22
2101061008024,2,6.039999999999993,5.49,2024-10-20
2101061008024,3,1.1,0.0,2024-05-26
2101061008024,3,8.65,0.0,2024-12-24
2101061008024,3,10.25,4.0,2024-04-23
2101061008024,4,0.24,0.0,2024-11-03
2101061008024,4,6.13,0.0,2024-07-25
2101061008024,4,14.63,2.0,2024-08-11
2101061008024,5,17.12,0.0,2024-06-25
2101061008024,5,17.18,0.0,2024-03-23
2101061008024,5,0.81,0.81,2024-03-06
2101061008024,5,8.890000000000002,2.19,2024-10-27
2101061008024,6,0.37,0.0,2024-10-22
2101061008024,6,0.63,0.0,2024-09-14
2101061008024,7,0.39,0.0,2024-02-24
2101061008024,7,0.13,0.0,2024-02-06
2101061008024,7,0.48,0.0,2024-10-29
2101061008024,8,0.53,0.0,2024-12-23
2101061008024,8,2.63,0.0,2024-06-08
2101061008024,8,2.29,0.16,2024-11-06
2101061008024,8,1.55,0.84,2024-05-10
2101061008024,10,0.53,0.0,2024-10-07
2101061008024,10,0.76,0.0,2024-07-03
2101061008024,10,0.41,0.0,2024-11-27
2101061008024,10,0.3,0.0,2024-10-25
2101061008024,12,0.94,0.0,2024-12-23
2101061008024,12,10.06,0.0,2024-10-24
2101061008024,14,11.6,0.0,2024-01-17
2101061008024,14,15.24,0.0,2024-11-26
2101061008024,14,8.16,3.0,2024-12-03
2101061008024,15,23.19,0.0,2024-07-15
2101061008024,15,17.81,17.81,2024-02-04
2101061008024,16,1.14,0.0,2024-07-21
2101061008024,16,0.24,0.0,2024-06-11
2101061008024,16,0.54,0.54,2024-09-20
2101061008024,16,0.08,0.08,2024-07-25
2101061008024,17,0.1,0.0,2024-03-03
2101061008024,17,0.9,0.0,2024-03-22
2101061008025,1,1.76,0.0,2024-04-09
2101061008025,1,17.24,4.0,2024-04-24
2101061008025,2,4.1,0.0,2024-09-16
2101061008025,2,17.32,0.0,2024-03-04
2101061008025,2,8.58,2.0,2024-04-21
2101061008025,3,6.28,0.0,2024-12-10
2101061008025,3,6.72,3.0,2024-02-26
2101061008025,4,4.04,0.0,2024-09-30
2101061008025,4,7.71,0.0,2024-12-21
2101061008025,4,1.66,0.34,2024-06-08
2101061008025,4,5.59,0.66,2024-02-03
2101061008025,5,14.06,0.0,2024-06-12
2101061008025,5,10.17,0.0,2024-06-20
2101061008025,5,14.12,2.89,2024-02-22
2101061008025,5,5.649999999999995,1.11,2024-06-10
2101061008025,6,1.32,0.0,2024-03-02
2101061008025,6,0.68,0.0,2024-07-01
2101061008025,7,0.27,0.0,2024-03-15
2101061008025,7,0.73,0.0,2024-06-12
2101061008025,8,3.44,0.0,2024-10-29
2101061008025,8,3.56,3.56,2024-10-31
2101061008025,10,1.48,0.0,2024-11-14
2101061008025,10,2.32,0.0,2024-07-11
2101061008025,10,0.15,0.15,2024-07-19
2101061008025,10,3.05,3.05,2024-07-07
2101061008025,12,6.65,0.0,2024-11-29
2101061008025,12,3.05,0.0,2024-09-12
2101061008025,12,2.82,2.12,2024-11-30
2101061008025,12,1.4800000000000002,0.88,2024-09-25
2101061008025,13,0.11,0.0,2024-11-02
2101061008025,13,0.48,0.0,2024-01-22
2101061008025,13,2.67,0.0,2024-03-10
2101061008025,13,0.7400000000000002,0.0,2024-01-06
2101061008025,14,6.46,0.0,2024-03-16
2101061008025,14,4.73,0.0,2024-08-25
2101061008025,14,8.809999999999999,3.0,2024-09-12
2101061008025,16,0.02,0.0,2024-04-25
2101061008025,16,0.47,0.0,2024-07-26
2101061008025,16,0.51,0.0,2024-08-22
2101061008025,17,0.55,0.0,2024-11-07
2101061008025,17,0.38,0.0,2024-09-27
2101061008025,17,0.07,0.0,2024-10-14
2101061008026,1,5.8,0.0,2024-08-05
2101061008026,1,9.2,3.0,2024-06-12
2101061008026,2,6.12,0.0,2024-03-03
2101061008026,2,9.77,0.0,2024-02-21
2101061008026,2,14.13,2.94,2024-04-03
2101061008026,2,11.98,3.06,2024-02-15
2101061008026,3,5.28,0.0,2024-01-06
2101061008026,3,2.89,0.0,2024-10-14
2101061008026,3,0.42,0.42,2024-11-22
2101061008026,3,5.41,4.58,2024-12-26
2101061008026,4,6.86,0.0,2024-06-04
2101061008026,4,2.24,0.0,2024-02-04
2101061008026,4,2.74,2.37,2024-04-07
2101061008026,4,7.16,1.63,2024-06-16
2101061008026,5,24.14,0.0,2024-10-04
2101061008026,5,18.86,5.0,2024-02-21
2101061008026,6,0.75,0.0,2024-09-08
2101061008026,6,0.58,0.0,2024-06-16
2101061008026,6,0.6699999999999998,0.0,2024-01-09
2101061008026,8,7.5,0.0,2024-12-31
2101061008026,8,0.5,0.5,2024-02-18
2101061008026,10,0.46,0.0,2024-01-27
2101061008026,10,0.84,0.0,2024-09-16
2101061008026,10,0.3,0.3,2024-04-29
2101061008026,10,0.3999999999999998,0.3999999999999998,2024-07-07
2101061008026,11,0.6,0.0,2024-11-02
2101061008026,11,0.72,0.0,2024-02-22
2101061008026,11,0.14,0.14,2024-07-28
2101061008026,11,0.54,0.54,2024-01-10
2101061008026,12,1.0,0.0,2024-08-10
2101061008026,12,1.78,0.0,2024-12-06
2101061008026,12,3.22,1.0,2024-12-21
2101061008026,13,0.36,0.0,2024-01-05
2101061008026,13,1.09,0.0,2024-09-15
2101061008026,13,0.23,0.23,2024-04-06
2101061008026,13,0.32,0.32,2024-01-03
2101061008026,14,9.74,0.0,2024-09-21
2101061008026,14,23.26,8.0,2024-12-18
2101061008026,15,38.05,0.0,2024-09-27
2101061008026,15,1.14,0.0,2024-11-26
2101061008026,15,0.81,0.81,2024-09-13
2101061008026,16,0.27,0.0,2024-07-12
2101061008026,16,0.44,0.0,2024-04-02
2101061008026,16,0.29000000000000004,0.0,2024-02-19
2101061008026,17,0.33,0.0,2024-07-24
2101061008026,17,0.22,0.0,2024-05-28
2101061008026,17,0.43,0.0,2024-01-30
2101061008026,17,0.02,0.0,2024-03-31
2101061008027,1,4.77,0.0,2024-04-09
2101061008027,1,4.26,0.0,2024-12-07
2101061008027,1,4.97,3.0,2024-02-25
2101061008027,2,6.99,0.0,2024-11-03
2101061008027,2,20.05,0.0,2024-05-22
2101061008027,2,15.47,6.1,2024-07-13
2101061008027,2,17.490000000000002,5.9,2024-07-01
2101061008027,3,4.88,0.0,2024-07-25
2101061008027,3,4.39,0.0,2024-12-13
2101061008027,3,2.73,2.73,2024-12-08
2101061008027,4,33.14,0.0,2024-11-25
2101061008027,4,8.86,5.0,2024-01-08
2101061008027,5,10.82,0.0,2024-06-29
2101061008027,5,10.18,4.0,2024-07-17
2101061008027,6,0.83,0.0,2024-10-17
2101061008027,6,0.82,0.0,2024-07-25
2101061008027,6,0.13,0.0,2024-07-27
2101061008027,6,0.22000000000000022,0.0,2024-08-19
2101061008027,7,3.65,0.0,2024-11-08
2101061008027,7,6.16,0.0,2024-06-23
2101061008027,7,4.19,4.19,2024-04-19
2101061008027,8,4.99,0.0,2024-08-26
2101061008027,8,2.01,2.01,2024-12-08
2101061008027,10,0.82,0.0,2024-03-08
2101061008027,10,0.81,0.0,2024-06-01
2101061008027,10,1.37,1.0,2024-11-21
2101061008027,12,13.75,0.0,2024-08-25
2101061008027,12,3.25,0.0,2024-06-16
2101061008027,14,2.87,0.0,2024-08-18
2101061008027,14,5.78,0.0,2024-12-09
2101061008027,14,4.35,3.0,2024-01-29
2101061008027,15,3.82,0.0,2024-05-03
2101061008027,15,1.72,0.0,2024-12-18
2101061008027,15,4.07,4.07,2024-07-10
2101061008027,15,2.39,2.39,2024-04-13
2101061008027,17,0.85,0.0,2024-10-25
2101061008027,17,1.15,0.0,2024-07-29
2101061008028,1,4.74,0.0,2024-09-14
2101061008028,1,0.02,0.0,2024-01-31
2101061008028,1,1.78,0.62,2024-03-06
2101061008028,1,1.4600000000000002,0.38,2024-06-12
2101061008028,2,1.27,0.0,2024-04-16
2101061008028,2,15.79,0.0,2024-09-10
2101061008028,2,4.94,2.0,2024-04-14
2101061008028,3,10.24,0.0,2024-07-27
2101061008028,3,2.76,2.76,2024-06-06
2101061008028,4,21.39,0.0,2024-07-17
2101061008028,4,34.61,2.0,2024-07-04
2101061008028,5,12.22,0.0,2024-06-24
2101061008028,5,9.38,0.0,2024-12-19
2101061008028,5,10.4,3.0,2024-06-25
2101061008028,7,0.56,0.0,2024-10-28
2101061008028,7,1.09,0.0,2024-06-07
2101061008028,7,0.86,0.86,2024-08-14
2101061008028,7,0.49,0.49,2024-08-29
2101061008028,8,1.18,0.0,2024-02-26
2101061008028,8,0.63,0.0,2024-05-12
2101061008028,8,0.73,0.0,2024-09-17
2101061008028,8,0.46,0.0,2024-05-26
2101061008028,10,1.25,0.0,2024-07-15
2101061008028,10,1.42,0.0,2024-10-28
2101061008028,10,1.3300000000000003,1.3300000000000003,2024-04-18
2101061008028,12,1.77,0.0,2024-06-17
2101061008028,12,2.23,0.0,2024-06-28
2101061008028,14,9.01,0.0,2024-01-26
2101061008028,14,21.24,0.0,2024-04-19
2101061008028,14,0.7499999999999984,0.7499999999999984,2024-02-09
2101061008028,15,8.58,0.0,2024-03-11
2101061008028,15,5.17,0.0,2024-09-28
2101061008028,15,9.76,9.76,2024-03-12
2101061008028,15,7.49,7.49,2024-03-13
2101061008028,16,0.38,0.0,2024-12-23
2101061008028,16,1.3,0.0,2024-07-07
2101061008028,16,0.46,0.0,2024-06-04
2101061008028,16,0.86,0.0,2024-11-17
2101061008028,17,0.42,0.0,2024-07-27
2101061008028,17,0.24,0.0,2024-03-30
2101061008028,17,0.34,0.0,2024-04-06
2101061008029,1,8.35,0.0,2024-09-26
2101061008029,1,5.79,0.0,2024-11-30
2101061008029,1,2.57,0.85,2024-06-02
2101061008029,1,0.28999999999999804,0.15,2024-04-21
2101061008029,2,10.21,0.0,2024-09-15
2101061008029,2,7.59,0.0,2024-09-06
2101061008029,2,17.2,8.0,2024-11-05
2101061008029,4,6.71,0.0,2024-12-30
2101061008029,4,15.29,0.0,2024-05-29
2101061008029,4,5.69,5.6899999999999995,2024-05-10
2101061008029,4,1.31,1.31,2024-09-20
2101061008029,5,35.55,0.0,2024-01-16
2101061008029,5,24.45,6.0,2024-07-25
2101061008029,6,0.37,0.0,2024-11-01
2101061008029,6,0.28,0.0,2024-04-20
2101061008029,6,0.35,0.0,2024-09-10
2101061008029,7,0.98,0.0,2024-07-14
2101061008029,7,1.02,0.0,2024-09-19
2101061008029,8,3.86,0.0,2024-08-21
2101061008029,8,3.96,0.0,2024-04-24
2101061008029,8,3.48,0.4,2024-02-28
2101061008029,8,0.7,0.6,2024-04-16
2101061008029,12,3.65,0.0,2024-02-08
2101061008029,12,0.36,0.0,2024-06-08
2101061008029,12,2.36,0.32,2024-12-05
2101061008029,12,4.63,0.68,2024-12-03
2101061008029,14,10.16,0.0,2024-09-17
2101061008029,14,18.88,0.0,2024-08-25
2101061008029,14,3.96,2.0,2024-09-11
2101061008029,18,0.06,0.0,2024-02-11
2101061008029,18,0.43,0.0,2024-03-04
2101061008029,18,0.51,0.0,2024-12-02
2101061008030,1,0.68,0.0,2024-06-18
2101061008030,1,3.28,0.0,2024-06-05
2101061008030,1,0.6,0.6,2024-02-09
2101061008030,1,3.44,3.4,2024-08-18
2101061008030,2,7.08,0.0,2024-06-18
2101061008030,2,6.92,3.0,2024-12-10
2101061008030,3,0.92,0.0,2024-05-30
2101061008030,3,0.53,0.0,2024-01-01
2101061008030,3,0.33,0.0,2024-03-30
2101061008030,3,1.22,0.0,2024-06-01
2101061008030,4,3.75,0.0,2024-09-27
2101061008030,4,10.2,0.0,2024-07-12
2101061008030,4,1.05,1.05,2024-11-27
2101061008030,5,12.94,0.0,2024-11-22
2101061008030,5,14.35,0.0,2024-02-20
2101061008030,5,8.71,2.0,2024-07-20
2101061008030,8,5.03,0.0,2024-03-19
2101061008030,8,3.97,3.0,2024-11-13
2101061008030,12,0.05,0.0,2024-11-08
2101061008030,12,2.95,1.0,2024-04-02
2101061008030,13,0.47,0.0,2024-09-08
2101061008030,13,0.53,0.0,2024-09-17
2101061008030,14,4.48,0.0,2024-08-23
2101061008030,14,4.52,0.0,2024-05-22
2101061008031,1,0.72,0.0,2024-05-19
2101061008031,1,0.35,0.0,2024-12-23
2101061008031,1,0.9300000000000002,0.0,2024-01-14
2101061008031,2,4.66,0.0,2024-09-05
2101061008031,2,4.62,0.0,2024-08-20
2101061008031,2,0.92,0.9200000000000002,2024-03-11
2101061008031,2,1.7999999999999983,1.7999999999999983,2024-03-25
2101061008031,3,2.96,0.0,2024-06-12
2101061008031,3,11.04,10.0,2024-11-09
2101061008031,4,22.18,0.0,2024-10-03
2101061008031,4,26.53,0.0,2024-02-28
2101061008031,4,24.289999999999992,10.0,2024-02-22
2101061008031,5,3.66,0.0,2024-10-05
2101061008031,5,9.12,0.0,2024-08-08
2101061008031,5,11.17,1.9500000000000002,2024-11-08
2101061008031,5,2.05,2.05,2024-03-05
2101061008031,6,0.16,0.0,2024-08-28
2101061008031,6,0.74,0.0,2024-10-28
2101061008031,6,1.1,1.0,2024-09-06
2101061008031,7,1.3,0.0,2024-10-25
2101061008031,7,1.7,1.7,2024-01-05
2101061008031,8,0.99,0.0,2024-04-23
2101061008031,8,5.94,0.0,2024-10-29
2101061008031,8,7.07,2.0,2024-01-09
2101061008031,12,1.31,0.0,2024-07-01
2101061008031,12,0.69,0.69,2024-07-04
2101061008031,14,6.09,0.0,2024-03-20
2101061008031,14,7.91,1.0,2024-06-09
2101061008031,15,13.04,0.0,2024-11-28
2101061008031,15,12.96,12.96,2024-02-02
2101061008031,16,3.08,0.0,2024-12-13
2101061008031,16,0.92,0.92,2024-07-05
2101061008031,18,1.48,0.0,2024-04-10
2101061008031,18,0.3,0.0,2024-03-18
2101061008031,18,0.22,0.0,2024-03-14
2101061008032,1,1.15,0.0,2024-10-16
2101061008032,1,3.02,0.0,2024-02-29
2101061008032,1,3.83,1.0,2024-02-26
2101061008032,2,2.41,0.0,2024-03-16
2101061008032,2,5.21,0.0,2024-05-27
2101061008032,2,4.38,3.0,2024-09-28
2101061008032,3,4.95,0.0,2024-10-14
2101061008032,3,2.12,0.0,2024-10-26
2101061008032,3,6.93,6.0,2024-06-11
2101061008032,4,50.04,0.0,2024-08-31
2101061008032,4,41.96,8.0,2024-06-10
2101061008032,5,2.9,0.0,2024-12-17
2101061008032,5,12.1,2.0,2024-06-05
2101061008032,8,4.54,0.0,2024-11-07
2101061008032,8,4.46,2.0,2024-11-11
2101061008032,10,0.5,0.0,2024-06-30
2101061008032,10,0.05,0.0,2024-12-29
2101061008032,10,0.23,0.0,2024-05-10
2101061008032,10,0.22,0.0,2024-12-22
2101061008032,12,1.1,0.0,2024-04-22
2101061008032,12,0.9,0.0,2024-06-11
2101061008032,14,5.39,0.0,2024-10-15
2101061008032,14,19.61,3.0,2024-02-02
2101061008032,15,6.47,0.0,2024-07-22
2101061008032,15,7.02,0.0,2024-08-17
2101061008032,15,2.510000000000002,2.510000000000002,2024-01-31
2101061008033,1,2.55,0.0,2024-10-18
2101061008033,1,4.75,0.0,2024-02-02
2101061008033,1,1.07,1.07,2024-08-11
2101061008033,1,2.6300000000000017,0.9299999999999999,2024-09-15
2101061008033,2,4.78,0.0,2024-06-30
2101061008033,2,11.22,2.0,2024-02-19
2101061008033,3,2.7,0.0,2024-09-03
2101061008033,3,15.3,5.0,2024-07-11
2101061008033,4,3.86,0.0,2024-08-04
2101061008033,4,16.17,0.0,2024-07-24
2101061008033,4,7.97,1.0,2024-09-25
2101061008033,5,12.91,0.0,2024-09-18
2101061008033,5,14.63,0.0,2024-03-31
2101061008033,5,26.46,2.0,2024-10-31
2101061008033,8,1.54,0.0,2024-11-12
2101061008033,8,4.91,0.0,2024-02-10
2101061008033,8,1.63,0.51,2024-08-16
2101061008033,8,3.92,0.49,2024-11-17
2101061008033,9,0.2,0.0,2024-04-19
2101061008033,9,0.8,0.0,2024-05-15
2101061008033,9,-8.673617379884035e-18,-8.673617379884035e-18,2024-02-26
2101061008033,10,0.05,0.0,2024-10-28
2101061008033,10,0.67,0.0,2024-02-09
2101061008033,10,0.22,0.0,2024-02-03
2101061008033,10,0.06,0.0,2024-01-15
2101061008033,12,5.51,0.0,2024-04-07
2101061008033,12,6.49,0.0,2024-04-19
2101061008033,14,0.27,0.0,2024-06-11
2101061008033,14,1.34,0.0,2024-10-24
2101061008033,14,4.32,0.21,2024-10-02
2101061008033,14,3.07,0.79,2024-09-25
2101061008033,15,13.78,0.0,2024-03-29
2101061008033,15,14.22,14.22,2024-10-17
2101061008033,16,1.21,0.0,2024-04-03
2101061008033,16,0.28,0.0,2024-12-04
2101061008033,16,3.27,0.76,2024-04-03
2101061008033,16,0.24,0.24,2024-05-02
2101061008033,17,0.43,0.0,2024-12-28
2101061008033,17,0.57,0.0,2024-12-31
2101061008033,18,0.18,0.0,2024-04-09
2101061008033,18,0.41,0.0,2024-08-03
2101061008033,18,0.41,0.0,2024-04-21
2101061008034,1,8.0,0.0,2024-03-08
2101061008034,1,4.0,1.0,2024-03-21
2101061008034,2,6.8,0.0,2024-02-21
2101061008034,2,4.12,0.0,2024-12-11
2101061008034,2,1.92,1.38,2024-10-17
2101061008034,2,9.16,5.62,2024-06-10
2101061008034,3,4.39,0.0,2024-06-05
2101061008034,3,6.81,0.0,2024-04-27
2101061008034,3,6.05,6.05,2024-04-20
2101061008034,3,2.75,2.75,2024-10-12
2101061008034,4,16.56,0.0,2024-09-21
2101061008034,4,4.44,0.0,2024-08-28
2101061008034,4,5.46,5.46,2024-07-18
2101061008034,4,14.54,0.5400000000000003,2024-12-29
2101061008034,5,6.63,0.0,2024-06-07
2101061008034,5,9.53,0.0,2024-07-09
2101061008034,5,6.51,1.49,2024-11-20
2101061008034,5,8.329999999999998,0.51,2024-05-15
2101061008034,6,0.16,0.0,2024-12-05
2101061008034,6,0.84,0.0,2024-02-16
2101061008034,7,4.21,0.0,2024-05-22
2101061008034,7,0.79,0.0,2024-05-17
2101061008034,8,9.7,0.0,2024-06-07
2101061008034,8,0.42,0.0,2024-12-16
2101061008034,8,0.8800000000000016,0.8800000000000016,2024-05-22
2101061008034,10,0.01,0.0,2024-09-13
2101061008034,10,3.41,0.0,2024-08-26
2101061008034,10,2.58,2.58,2024-08-12
2101061008034,12,1.77,0.0,2024-11-01
2101061008034,12,1.78,0.0,2024-08-16
2101061008034,12,1.74,0.75,2024-11-15
2101061008034,12,1.7099999999999997,0.25,2024-04-25
2101061008034,14,1.47,0.0,2024-03-25
2101061008034,14,6.59,0.0,2024-07-20
2101061008034,14,11.94,3.0,2024-03-14
2101061008034,15,10.77,0.0,2024-08-22
2101061008034,15,2.23,2.23,2024-07-26
2101061008034,17,0.56,0.0,2024-03-08
2101061008034,17,0.44,0.0,2024-11-08
2101061008034,18,0.43,0.0,2024-03-10
2101061008034,18,1.57,0.0,2024-08-25
2101061008034,18,0.0,0.0,2024-11-21
2101061008035,1,5.98,0.0,2024-06-23
2101061008035,1,11.3,0.0,2024-05-28
2101061008035,1,4.05,1.57,2024-05-28
2101061008035,1,1.669999999999998,1.43,2024-05-28
2101061008035,2,8.46,0.0,2024-10-18
2101061008035,2,9.7,0.0,2024-09-19
2101061008035,2,3.08,3.08,2024-03-24
2101061008035,2,2.7599999999999985,2.7599999999999985,2024-07-04
2101061008035,3,6.35,0.0,2024-03-07
2101061008035,3,0.65,0.65,2024-11-22
2101061008035,4,16.16,0.0,2024-11-28
2101061008035,4,13.84,8.0,2024-05-26
2101061008035,5,9.69,0.0,2024-09-15
2101061008035,5,17.7,0.0,2024-03-16
2101061008035,5,21.61,0.0,2024-05-19
2101061008035,6,0.44,0.0,2024-04-20
2101061008035,6,0.06,0.0,2024-03-13
2101061008035,6,0.3,0.0,2024-01-07
2101061008035,6,0.2,0.0,2024-02-03
2101061008035,7,0.65,0.0,2024-02-28
2101061008035,7,1.09,0.0,2024-10-07
2101061008035,7,0.84,0.0,2024-03-27
2101061008035,7,0.42,0.0,2024-08-07
2101061008035,8,3.29,0.0,2024-02-08
2101061008035,8,5.71,1.0,2024-02-13
2101061008035,10,0.14,0.0,2024-08-16
2101061008035,10,0.36,0.0,2024-02-26
2101061008035,10,0.49,0.0,2024-12-21
2101061008035,10,0.009999999999999992,0.0,2024-07-20
2101061008035,12,5.7,0.0,2024-04-29
2101061008035,12,11.06,0.0,2024-10-24
2101061008035,12,6.24,1.0,2024-08-26
2101061008035,14,2.57,0.0,2024-11-23
2101061008035,14,1.99,0.0,2024-12-30
2101061008035,14,2.44,2.44,2024-11-22
2101061008035,15,6.5,0.0,2024-12-19
2101061008035,15,21.5,21.5,2024-08-25
2101061008035,17,0.44,0.0,2024-03-02
2101061008035,17,1.36,0.0,2024-02-04
2101061008035,17,1.15,1.15,2024-02-05
2101061008035,17,0.05,0.05,2024-05-25
2101061008035,18,2.23,0.0,2024-12-09
2101061008035,18,0.15,0.0,2024-12-17
2101061008035,18,0.6200000000000002,0.0,2024-12-03
2101061008036,1,8.56,0.0,2024-02-23
2101061008036,1,7.99,0.0,2024-04-04
2101061008036,1,1.8,0.0,2024-12-17
2101061008036,1,7.65,0.0,2024-12-22
2101061008036,2,2.73,0.0,2024-05-18
2101061008036,2,3.87,0.0,2024-03-27
2101061008036,2,2.4,1.0,2024-12-24
2101061008036,3,2.7,0.0,2024-01-21
2101061008036,3,0.2,0.0,2024-01-08
2101061008036,3,1.08,0.33,2024-02-26
2101061008036,3,2.02,0.67,2024-06-06
2101061008036,4,0.28,0.0,2024-09-19
2101061008036,4,30.72,2.0,2024-07-21
2101061008036,5,12.33,0.0,2024-04-24
2101061008036,5,58.67,0.0,2024-05-13
2101061008036,7,0.29,0.0,2024-02-15
2101061008036,7,0.71,0.0,2024-03-01
2101061008036,8,1.23,0.0,2024-01-13
2101061008036,8,0.77,0.0,2024-12-18
2101061008036,12,2.49,0.0,2024-12-02
2101061008036,12,1.09,0.0,2024-05-18
2101061008036,12,0.42,0.42,2024-04-27
2101061008036,14,0.99,0.0,2024-09-05
2101061008036,14,5.71,0.0,2024-05-11
2101061008036,14,3.3,0.0,2024-05-21
2101061008036,15,10.54,0.0,2024-05-04
2101061008036,15,0.15,0.0,2024-12-27
2101061008036,15,11.7,11.7,2024-07-15
2101061008036,15,2.61,2.61,2024-05-06
2101061008036,16,1.19,0.0,2024-05-28
2101061008036,16,2.05,0.0,2024-10-25
2101061008036,16,1.76,1.0,2024-11-13
2101061008037,1,1.27,0.0,2024-01-10
2101061008037,1,3.86,0.0,2024-02-24
2101061008037,1,1.29,0.0,2024-11-21
2101061008037,1,3.58,0.0,2024-07-18
2101061008037,2,9.49,0.0,2024-05-15
2101061008037,2,14.1,0.0,2024-01-12
2101061008037,2,11.68,1.43,2024-04-02
2101061008037,2,8.730000000000006,5.57,2024-07-19
2101061008037,3,5.56,0.0,2024-02-24
2101061008037,3,3.89,0.0,2024-03-26
2101061008037,3,2.5500000000000016,1.0,2024-12-25
2101061008037,4,3.24,0.0,2024-09-22
2101061008037,4,2.22,0.0,2024-07-17
2101061008037,4,12.12,2.11,2024-03-13
2101061008037,4,15.420000000000002,2.89,2024-12-27
2101061008037,5,25.66,0.0,2024-02-21
2101061008037,5,14.34,3.0,2024-05-07
2101061008037,6,0.02,0.0,2024-06-01
2101061008037,6,0.32,0.0,2024-12-26
2101061008037,6,1.66,0.0,2024-09-05
2101061008037,7,0.0,0.0,2024-12-08
2101061008037,7,2.0,0.0,2024-09-24
2101061008037,8,4.11,0.0,2024-03-11
2101061008037,8,3.39,0.0,2024-03-10
2101061008037,8,4.09,0.54,2024-03-12
2101061008037,8,1.41,0.46,2024-03-27
2101061008037,10,0.87,0.0,2024-02-01
2101061008037,10,1.13,0.0,2024-07-21
2101061008037,12,8.68,0.0,2024-02-04
2101061008037,12,4.8,0.0,2024-02-16
2101061008037,12,0.49,0.21,2024-02-20
2101061008037,12,7.03,0.79,2024-03-10
2101061008037,14,6.3,0.0,2024-06-05
2101061008037,14,7.83,0.0,2024-11-01
2101061008037,14,7.4,2.6,2024-10-11
2101061008037,14,4.47,4.4,2024-11-20
2101061008037,15,3.87,0.0,2024-08-07
2101061008037,15,16.5,0.0,2024-12-09
2101061008037,15,3.63,3.63,2024-12-05
2101061008037,16,0.96,0.0,2024-08-06
2101061008037,16,1.73,0.0,2024-02-06
2101061008037,16,0.31,0.31,2024-08-17
2101061008037,18,0.14,0.0,2024-03-29
2101061008037,18,0.11,0.0,2024-05-21
2101061008037,18,1.75,0.0,2024-09-27
2101061008041,1,5.3,0.0,2024-06-18
2101061008041,1,0.19,0.0,2024-06-03
2101061008041,1,5.48,0.24,2024-03-28
2101061008041,1,4.029999999999999,0.76,2024-09-25
2101061008041,2,1.5,0.0,2024-12-30
2101061008041,2,2.33,0.0,2024-01-08
2101061008041,2,7.17,0.0,2024-01-12
2101061008041,3,3.05,0.0,2024-10-09
2101061008041,3,2.62,0.0,2024-01-05
2101061008041,3,1.33,1.33,2024-03-07
2101061008041,4,9.59,0.0,2024-07-29
2101061008041,4,20.07,0.0,2024-09-03
2101061008041,4,2.4,2.4,2024-06-04
2101061008041,4,9.94,4.6000000000000005,2024-01-15
2101061008041,5,24.0,0.0,2024-05-15
2101061008041,5,8.96,0.0,2024-04-08
2101061008041,5,12.039999999999997,3.0,2024-06-20
2101061008041,6,0.41,0.0,2024-08-09
2101061008041,6,1.59,0.0,2024-01-02
2101061008041,7,0.53,0.0,2024-02-15
2101061008041,7,0.46,0.0,2024-02-26
2101061008041,7,0.009999999999999992,0.0,2024-12-23
2101061008041,8,14.86,0.0,2024-04-07
2101061008041,8,14.14,2.0,2024-03-19
2101061008041,10,0.62,0.0,2024-01-03
2101061008041,10,1.12,0.0,2024-06-12
2101061008041,10,4.26,1.0,2024-04-28
2101061008041,12,1.32,0.0,2024-09-09
2101061008041,12,1.77,0.0,2024-07-26
2101061008041,12,1.91,0.0,2024-11-28
2101061008041,13,0.53,0.0,2024-06-30
2101061008041,13,0.08,0.0,2024-12-24
2101061008041,13,0.39,0.0,2024-06-12
2101061008041,14,3.17,0.0,2024-04-04
2101061008041,14,21.67,0.0,2024-05-13
2101061008041,14,11.69,2.59,2024-03-11
2101061008041,14,22.47,0.41,2024-08-31
2101061008041,15,1.04,0.0,2024-11-10
2101061008041,15,0.96,0.96,2024-12-06
2101061008041,16,0.75,0.0,2024-05-17
2101061008041,16,0.77,0.0,2024-11-11
2101061008041,16,0.48,0.0,2024-11-13
2101061008043,1,5.27,0.0,2024-09-10
2101061008043,1,1.12,0.0,2024-06-02
2101061008043,1,5.610000000000001,0.0,2024-12-28
2101061008043,2,11.04,0.0,2024-08-25
2101061008043,2,0.41,0.0,2024-11-07
2101061008043,2,3.55,1.25,2024-05-21
2101061008043,2,4.000000000000002,1.75,2024-07-14
2101061008043,3,5.42,0.0,2024-12-22
2101061008043,3,1.58,1.0,2024-12-19
2101061008043,4,18.37,0.0,2024-11-21
2101061008043,4,2.88,0.0,2024-10-14
2101061008043,4,4.749999999999998,3.0,2024-01-24
2101061008043,5,13.16,0.0,2024-04-18
2101061008043,5,15.84,1.0,2024-01-04
2101061008043,6,1.99,0.0,2024-07-05
2101061008043,6,2.01,2.01,2024-01-22
2101061008043,8,1.64,0.0,2024-06-13
